name,email,sector,city,phone,website,address,formations,description,url
"SJE UPVD - UFR des sciences juridiques et économiques, Université de Perpignan Via Domitia",Non trouvé,Unité de formation et de recherche,Perpignan,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-sje_upvd_ufr_des_sciences_juridiques_et_economiques_universite_de_perpignan_via_domitia-6140
"UFR des sciences historiques, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_historiques_universite_de_strasbourg-6141
"UFR des sciences et techniques, Université du Havre",Non trouvé,Unité de formation et de recherche,Rouen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_et_techniques_universite_du_havre-6143
UFR Sciences historiques artistiques et politiques - Université de Lille 3,Non trouvé,Unité de formation et de recherche,Villeneuve-d'Ascq,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_historiques_artistiques_et_politiques_universite_de_lille_3-6144
"UFR des sciences et techniques, Université de Tours",Non trouvé,Unité de formation et de recherche,Tours,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_et_techniques_universite_de_tours-6146
"UFR des sciences et techniques, Université de Corse",Non trouvé,Unité de formation et de recherche,Corte,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_et_techniques_universite_de_corse-6147
"UFR des sciences et techniques (site Saint-Martin), Université de Cergy-Pontoise",Non trouvé,Unité de formation et de recherche,Cergy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_et_techniques_site_saint_martin_universite_de_cergy_pontoise-6148
"UFR des sciences et techniques site du Madrillet, Université de Rouen",Non trouvé,Unité de formation et de recherche,Rouen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_et_techniques_site_du_madrillet_universite_de_rouen-6149
"UFR des sciences et techniques, Université de Rouen",Non trouvé,Unité de formation et de recherche,Rouen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_et_techniques_universite_de_rouen-6150
"UFR des sciences du langage, de l'Homme et de la société, Université de Franche-Comté",Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_du_langage_de_l_homme_et_de_la_societe_universite_de_franche_comte-6151
"UFR STAPS - UFR des sciences du sport et de l'éducation physique (STAPS), Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_des_sciences_du_sport_et_de_l_education_physique_staps_universite_bordeaux_ii-6153
"UFR des sciences de l'Homme, Université Bordeaux",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_de_l_homme_universite_bordeaux-6154
"UFR STAPS - UFR des sciences du sport et de l'éducation physique, Université de Rouen",Non trouvé,Unité de formation et de recherche,Rouen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_des_sciences_du_sport_et_de_l_education_physique_universite_de_rouen-6155
"UFR des sciences de la vie, Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_de_la_vie_universite_bordeaux_ii-6156
"UFR des sciences économiques, Université de Poitiers",Non trouvé,Unité de formation et de recherche,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_economiques_universite_de_poitiers-6157
"UFR des sciences économiques et de gestion, Université Paris 13",Non trouvé,Unité de formation et de recherche,Villetaneuse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_economiques_et_de_gestion_universite_paris_13-6158
"UFR de sports, tourisme et hôtellerie internationale - département tourisme Perpignan, Université de Perpignan Via Domitia",Non trouvé,Unité de formation et de recherche,Perpignan,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sports_tourisme_et_hotellerie_internationale_departement_tourisme_perpignan_universite_de_perpignan_via_domitia-6159
"UFR de sociologie, Université de Nantes",Non trouvé,Unité de formation et de recherche,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sociologie_universite_de_nantes-6160
Ecole d'économie - Université d'Auvergne,Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ecole_d_economie_universite_d_auvergne-6161
"UFR des lettres et arts, Université Stendhal - Grenoble 3",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_lettres_et_arts_universite_stendhal_grenoble_3-6162
"UFR des lettres des sciences de l'Homme et des sociétés, Université Paris 13",Non trouvé,Unité de formation et de recherche,Villetaneuse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_lettres_des_sciences_de_l_homme_et_des_societes_universite_paris_13-6163
UFR des sciences de la terre - Université Lille 1,Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_de_la_terre_universite_lille_1-6164
"UFR des langues vivantes, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_langues_vivantes_universite_de_strasbourg-6165
"UFR de sciences, Université du Mans",Non trouvé,Unité de formation et de recherche,Le Mans,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_universite_du_mans-6166
"UFR de sciences, Université de Nice - Sophia Antipolis",Non trouvé,Unité de formation et de recherche,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_universite_de_nice_sophia_antipolis-6167
"UFR des lettres et langues, Université de Poitiers",Non trouvé,Unité de formation et de recherche,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_lettres_et_langues_universite_de_poitiers-6168
"UFR des lettres et sciences humaines, Université de Perpignan Via Domitia",Non trouvé,Unité de formation et de recherche,Perpignan,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_lettres_et_sciences_humaines_universite_de_perpignan_via_domitia-6169
"LSHA - UFR des langues et sciences humaines appliquées, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-lsha_ufr_des_langues_et_sciences_humaines_appliquees_universite_de_strasbourg-6170
"UFR des lettres, langues, arts et sciences humaines, Université de La Rochelle",Non trouvé,Unité de formation et de recherche,La Rochelle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_lettres_langues_arts_et_sciences_humaines_universite_de_la_rochelle-6171
"UFR d'espaces et cultures, Université de Nice - Sophia Antipolis",Non trouvé,Unité de formation et de recherche,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_espaces_et_cultures_universite_de_nice_sophia_antipolis-6172
"UFR de sciences, Université de Caen Basse-Normandie",Non trouvé,Unité de formation et de recherche,Caen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_universite_de_caen_basse_normandie-6173
"UFR des lettres, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_lettres_universite_de_strasbourg-6174
"UFR de sciences, Université d'Angers",Non trouvé,Unité de formation et de recherche,Angers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_universite_d_angers-6175
"UFR de sciences pharmaceutiques, Université de Nantes",Non trouvé,Unité de formation et de recherche,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_pharmaceutiques_universite_de_nantes-6176
"PHARMA UM1 - UFR de sciences pharmaceutiques, Université Montpellier I",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-pharma_um1_ufr_de_sciences_pharmaceutiques_universite_montpellier_i-6177
"UFR SSA - UFR de sciences sociales et administration, Université Paris Ouest Nanterre La Défense",Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_ssa_ufr_de_sciences_sociales_et_administration_universite_paris_ouest_nanterre_la_defense-6178
"UFR de sciences techniques et gestion de l'industrie site de Belfort, Université de Bourgogne Franche-Comté (COMUE), Université de Franche-Comté",Non trouvé,Unité de formation et de recherche,Belfort,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_techniques_et_gestion_de_l_industrie_site_de_belfort_universite_de_bourgogne_franche_comte_comue_universite_de_franche_comte-6179
"UFR SSH - UFR des sciences sociales, Université de Versailles Saint-Quentin-en-Yvelines",Non trouvé,Unité de formation et de recherche,Guyancourt,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_ssh_ufr_des_sciences_sociales_universite_de_versailles_saint_quentin_en_yvelines-6180
"UFR de sciences pharmaceutiques et d'ingénierie de la santé, Université d'Angers",Non trouvé,Unité de formation et de recherche,Angers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_pharmaceutiques_et_d_ingenierie_de_la_sante_universite_d_angers-6181
"UFR de sciences médicales, Université d'Angers",Non trouvé,Unité de formation et de recherche,Angers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_medicales_universite_d_angers-6182
"UFR de sciences de l'homme et de la société, Université d'Evry-Val-d'Essonne",Non trouvé,Unité de formation et de recherche,Évry,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_l_homme_et_de_la_societe_universite_d_evry_val_d_essonne-6183
"UFR de sciences pharmaceutiques, Université de Caen Basse-Normandie",Non trouvé,Unité de formation et de recherche,Caen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_pharmaceutiques_universite_de_caen_basse_normandie-6184
"UFR de sciences pharmaceutiques, Université de Tours",Non trouvé,Unité de formation et de recherche,Tours,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_pharmaceutiques_universite_de_tours-6185
"UFR de sciences humaines, Université Pierre Mendès France - Grenoble 2",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_humaines_universite_pierre_mendes_france_grenoble_2-6188
"UFR de sciences psychologiques, sciences de l'éducation, Université Paris Ouest Nanterre La Défense",Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_psychologiques_sciences_de_l_education_universite_paris_ouest_nanterre_la_defense-6189
"UFRip Droit, économie, gestion, Université d'Avignon et des Pays de Vaucluse",Non trouvé,Unité de formation et de recherche,Avignon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufrip_droit_economie_gestion_universite_d_avignon_et_des_pays_de_vaucluse-6190
"UFR de sciences médicales et pharmaceutiques, Université de Franche-Comté",Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_medicales_et_pharmaceutiques_universite_de_franche_comte-6192
"UFR de sciences juridiques économiques politiques et gestion, Université de Franche-Comté",Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_juridiques_economiques_politiques_et_gestion_universite_de_franche_comte-6193
"UFR Sciences humaines, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_humaines_universite_de_bourgogne-6194
"UFR SHS - UFR de sciences humaines et sociales, Université Paris-Est Marne-La-Vallée",Non trouvé,Unité de formation et de recherche,Melun,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_shs_ufr_de_sciences_humaines_et_sociales_universite_paris_est_marne_la_vallee-6195
"UFR3 UM3 - UFR3 de sciences humaines et sciences de l'environnement, Université Montpellier III",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr3_um3_ufr3_de_sciences_humaines_et_sciences_de_l_environnement_universite_montpellier_iii-6196
"UFR de sciences géographiques et aménagement, Université Aix-Marseille I",Non trouvé,Unité de formation et de recherche,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_geographiques_et_amenagement_universite_aix_marseille_i-6197
"UFR SFA - UFR de sciences fondamentales et appliquées, Université de Savoie",Non trouvé,Unité de formation et de recherche,Chambéry,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sfa_ufr_de_sciences_fondamentales_et_appliquees_universite_de_savoie-6203
"UFR de sciences exactes et sciences de la nature, Université d'Avignon",Non trouvé,Unité de formation et de recherche,Avignon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_exactes_et_sciences_de_la_nature_universite_d_avignon-6204
"UFR UM2 - UFR de sciences et techniques du Languedoc, Université Montpellier II",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_um2_ufr_de_sciences_et_techniques_du_languedoc_universite_montpellier_ii-6205
"UFR de sciences exactes et naturelles, Université de Reims Champagne-Ardenne",Non trouvé,Unité de formation et de recherche,Reims,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_exactes_et_naturelles_universite_de_reims_champagne_ardenne-6206
"UFR de sciences et techniques, Université de Bretagne Occidentale",Non trouvé,Unité de formation et de recherche,Quimper,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_et_techniques_universite_de_bretagne_occidentale-6207
"UFR de sciences et techniques, Université du Sud Toulon - Var",Non trouvé,Unité de formation et de recherche,Toulon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_et_techniques_universite_du_sud_toulon_var-6208
"UFR ST - UFR de sciences et techniques, Université de Franche-Comté",Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_st_ufr_de_sciences_et_techniques_universite_de_franche_comte-6209
"UFR de sciences et techniques, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_et_techniques_universite_de_bourgogne-6210
